I_unser, I_Unser_error, BCM ave rate, BCM ave rate error, fit Residual, residual error, time (min)
4.90028,0.197066,24839.8,0.01,-0.274441,-5.60053,4.02152,3.35833
10.8657,0.213201,54414.3,0.01,-0.378877,-3.48691,1.96214,7.46667
14.2836,0.202031,72908.1,0.01,-0.13178,-0.922596,1.41442,14.3167
19.1144,0.191565,97928.2,0.01,-0.00410273,-0.0214641,1.00221,20.2583
4.53736,0.19518,25797.3,0.01,0.278223,6.13183,4.30162,24.3083
9.64322,0.226455,52001.1,0.01,0.365351,3.78869,2.34834,28.2
14.0602,0.197066,73291.8,0.01,0.167741,1.19302,1.40159,32.7583
Slope, error, Intercept, error
5045.99,76.27,1497.88,933.268
