0.256085	1
0.996717	2
1.05636	3
0.0704525	4
0.994108	5
0.996817	6
0.992965	7
0.942291	8
1.00475	9
1.02776	10
0.891335	11
1.02006	12
0.966532	13
0.153099	14
0.931208	15
1.01309	16
1.00615	17
0.495048	18
0.965903	19
0.850544	20
0.94854	21
1.01208	22
1.02934	23
0.928172	24
1.01911	25
0.974844	26
0.835384	27
1.05624	28
1.01661	29
1.01816	30
0.955717	31
1.01006	32
0.99795	33
0.961938	34
0.977605	35
0.902637	36
1.01283	37
0.449216	38
0.984316	39
1.03269	40
0.978632	41
1.02204	42
0.989032	43
1.01112	44
0.980765	45
0	46
1.01132	47
0.984792	48
0.922382	49
0.993808	50
0.989965	51
1.0423	52
1.0232	53
1.00769	54
0.994275	55
0.959134	56
1.035	57
1.01408	58
0.17152	59
0.121218	60
0.995472	61
1.03959	62
0.994945	63
0.0755351	64
0.963488	65
1.03057	66
1.04586	67
1.00863	68
1.01289	69
1.04943	70
1.0039	71
0.989912	72
0.991164	73
0.958839	74
0.979397	75
0.972817	76
0.961657	77
0	78
1.05067	79
1.02644	80
1.01784	81
0.885963	82
1.03628	83
0.655906	84
0.994261	85
0.938125	86
0.987267	87
0.955519	88
1.0166	89
1.00029	90
1.02022	91
1.01924	92
0.935137	93
0.969134	94
1.00938	95
0.99537	96
0.98498	97
0.979313	98
1.0067	99
1.03693	100
1.03712	101
0.973244	102
0.996362	103
0.461157	104
1.0013	105
0.987356	106
1.00835	107
1.02813	108
0.989575	109
0.928592	110
0.990554	111
1.02373	112
0.903173	113
0.944549	114
1.05514	115
1.01641	116
0.189998	117
0.985394	118
0.946757	119
1.03562	120
0.993402	121
0.797601	122
0.335618	123
1.03831	124
1.01292	125
0.995482	126
1.00608	127
1.00528	128
1.02675	129
1.02055	130
0.984644	131
0.980057	132
0.972477	133
0.97318	134
0.936876	135
0.974539	136
0.933311	137
1.0193	138
0.972559	139
0.960151	140
0.972075	141
1.00429	142
1.00517	143
0.89526	144
1.04405	145
0.995091	146
0.0860895	147
1.02835	148
1.04573	149
1.01703	150
0.990796	151
0.0395572	152
1.00263	153
1.04017	154
1.05123	155
1.00014	156
0.0183493	157
0.486926	158
0.97135	159
1.00854	160
1.04857	161
1.00572	162
0.971744	163
0.962808	164
0.271837	165
1.02113	166
0.998921	167
0.980925	168
0.985541	169
1.01558	170
1.06539	171
0.987062	172
1.03695	173
0.984754	174
1.02194	175
0.957678	176
0.98748	177
1.01504	178
1.02365	179
1.02666	180
0.982462	181
0.990244	182
0	183
1.04222	184
0.989435	185
0.993357	186
1.01499	187
1.00248	188
0.951227	189
0.946392	190
1.01118	191
1.05056	192
0.998024	193
1.00817	194
1.00873	195
0.983777	196
0.978625	197
0	198
1.03292	199
1.00355	200
0.154048	201
1.02472	202
1.01401	203
1.02116	204
1.04136	205
0.989512	206
1.00312	207
0.0564016	208
0.963695	209
